sysid,sysname,year,assigned_month,yr_mo_d,sum_min,num_trip,sysname_alt
53,"MetroBike Austin (Austin, TX)","2,021",6,6/8/2021 0:00,"10,916",439,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/9/2021 0:00,"9,832",426,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/10/2021 0:00,"12,856",490,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/11/2021 0:00,"15,242",600,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/12/2021 0:00,"22,066",735,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/13/2021 0:00,"16,508",589,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/14/2021 0:00,"9,967",455,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/15/2021 0:00,"9,607",425,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/16/2021 0:00,"8,925",389,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/17/2021 0:00,"9,728",418,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/18/2021 0:00,"13,153",512,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/19/2021 0:00,"19,598",680,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/20/2021 0:00,"15,728",590,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/21/2021 0:00,"11,456",496,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/22/2021 0:00,"12,132",528,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/23/2021 0:00,"9,261",446,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/24/2021 0:00,"15,393",598,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/25/2021 0:00,"14,775",591,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",6,6/26/2021 0:00,"18,470",671,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,6/27/2021 0:00,"14,424",543,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,6/28/2021 0:00,"8,872",402,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,6/29/2021 0:00,"7,807",344,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,6/30/2021 0:00,"11,177",507,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/1/2021 0:00,"13,460",559,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/2/2021 0:00,"14,439",625,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/3/2021 0:00,"21,973",767,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/4/2021 0:00,"19,400",688,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/5/2021 0:00,"12,832",525,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/6/2021 0:00,"10,833",468,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/7/2021 0:00,"10,086",470,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/8/2021 0:00,"9,372",440,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/9/2021 0:00,"9,108",371,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/10/2021 0:00,"13,731",523,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/11/2021 0:00,"12,051",503,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/12/2021 0:00,"9,375",437,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/13/2021 0:00,"9,110",377,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/14/2021 0:00,"9,742",400,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/15/2021 0:00,"10,862",425,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/16/2021 0:00,"11,557",467,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/17/2021 0:00,"19,878",705,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/18/2021 0:00,"16,098",564,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/19/2021 0:00,"7,670",337,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/20/2021 0:00,"8,508",389,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/21/2021 0:00,"9,245",430,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/22/2021 0:00,"9,837",388,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/23/2021 0:00,"14,161",557,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/24/2021 0:00,"19,394",661,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/25/2021 0:00,"14,006",508,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/26/2021 0:00,"8,339",414,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/27/2021 0:00,"10,689",467,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/28/2021 0:00,"11,344",492,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/29/2021 0:00,"7,360",368,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/30/2021 0:00,"12,700",481,"Austin, TX (MetroBike Austin)"
53,"MetroBike Austin (Austin, TX)","2,021",7,7/31/2021 0:00,"15,190",516,"Austin, TX (MetroBike Austin)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/2/2019 0:00,182.08,15,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/3/2019 0:00,898.45,35,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/4/2019 0:00,159.97,9,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/5/2019 0:00,"5,127.03",140,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/6/2019 0:00,"8,397.95",196,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/7/2019 0:00,"1,477.75",55,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/8/2019 0:00,"1,263.30",49,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/9/2019 0:00,694.74,41,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/10/2019 0:00,217.19,24,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/11/2019 0:00,"1,216.54",59,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/12/2019 0:00,129.82,13,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/13/2019 0:00,87.04,4,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/14/2019 0:00,354.64,27,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/15/2019 0:00,179.83,16,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/16/2019 0:00,808.43,34,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/17/2019 0:00,440.98,12,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/18/2019 0:00,688.07,36,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/19/2019 0:00,577,17,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/20/2019 0:00,246.89,15,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/21/2019 0:00,627.83,36,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/22/2019 0:00,405.21,22,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/23/2019 0:00,37.45,6,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/24/2019 0:00,643.97,43,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/25/2019 0:00,444.81,22,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/26/2019 0:00,"2,650.50",78,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/27/2019 0:00,"2,564.05",68,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/28/2019 0:00,937.21,54,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/29/2019 0:00,212.14,15,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/30/2019 0:00,194.27,23,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,1/31/2019 0:00,180.19,22,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,2/1/2019 0:00,"1,819.02",65,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",1,2/2/2019 0:00,"11,367.31",309,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/3/2019 0:00,"4,535.09",144,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/4/2019 0:00,"1,403.04",57,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/5/2019 0:00,"1,237.34",42,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/6/2019 0:00,"1,103.64",43,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/7/2019 0:00,"4,015.14",140,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/8/2019 0:00,575.35,33,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/9/2019 0:00,"2,310.96",69,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/10/2019 0:00,84.72,3,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/11/2019 0:00,704,29,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/12/2019 0:00,69.01,8,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/13/2019 0:00,"1,357.32",58,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/14/2019 0:00,441.75,34,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/15/2019 0:00,806.32,40,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/16/2019 0:00,"1,679.45",57,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/17/2019 0:00,124.85,9,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/18/2019 0:00,"1,565.26",60,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/19/2019 0:00,144.25,20,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/20/2019 0:00,78.42,10,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/21/2019 0:00,188.51,16,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/22/2019 0:00,92.18,7,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/23/2019 0:00,70.47,6,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/24/2019 0:00,"5,344.93",161,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/25/2019 0:00,"1,502.71",71,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/26/2019 0:00,"1,398.03",78,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/27/2019 0:00,"3,754.95",132,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,2/28/2019 0:00,372.94,28,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,3/1/2019 0:00,495.29,30,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",2,3/2/2019 0:00,"5,556.30",182,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/3/2019 0:00,220.97,13,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/4/2019 0:00,498.12,30,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/5/2019 0:00,807.55,48,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/6/2019 0:00,"1,112.43",46,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/7/2019 0:00,"4,539.10",180,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/8/2019 0:00,510.27,30,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/9/2019 0:00,516.71,19,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/10/2019 0:00,"14,642.72",410,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/11/2019 0:00,"4,851.67",174,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/12/2019 0:00,"11,609.09",381,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/13/2019 0:00,"3,853.51",150,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/14/2019 0:00,"1,214.40",61,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/15/2019 0:00,"5,924.05",182,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/16/2019 0:00,"7,683",185,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/17/2019 0:00,"10,927.34",293,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/18/2019 0:00,"2,455.62",87,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/19/2019 0:00,"3,128.03",112,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/20/2019 0:00,"4,144.14",127,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/21/2019 0:00,"4,220.38",121,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/22/2019 0:00,"5,278.65",166,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/23/2019 0:00,"20,198.55",544,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/24/2019 0:00,"14,059.01",388,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/25/2019 0:00,"2,753.77",117,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/26/2019 0:00,"12,619.57",404,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/27/2019 0:00,"6,032.50",206,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/28/2019 0:00,"6,096.84",193,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/29/2019 0:00,"6,492.68",181,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",3,3/30/2019 0:00,"15,160.14",422,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,3/31/2019 0:00,"5,031.61",166,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/1/2019 0:00,"6,255.46",216,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/2/2019 0:00,"12,026.92",389,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/3/2019 0:00,"8,125.80",217,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/4/2019 0:00,"6,006.63",213,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/5/2019 0:00,"4,822.73",158,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/6/2019 0:00,"19,219.13",540,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/7/2019 0:00,"10,790.57",314,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/8/2019 0:00,383.02,16,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/9/2019 0:00,"2,990.06",95,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/10/2019 0:00,"4,287.25",157,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/11/2019 0:00,"4,921.48",157,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/12/2019 0:00,"4,838.43",166,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/13/2019 0:00,"10,311.77",319,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/14/2019 0:00,"6,918.44",204,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/15/2019 0:00,"3,767.05",114,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/16/2019 0:00,"6,874.55",219,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/17/2019 0:00,"5,813.88",186,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/18/2019 0:00,"4,965.41",168,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/19/2019 0:00,"3,010.40",106,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/20/2019 0:00,"2,078.99",84,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/21/2019 0:00,"18,530.37",477,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/22/2019 0:00,"4,515.70",151,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/23/2019 0:00,"5,237.14",152,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/24/2019 0:00,"5,124.44",184,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/25/2019 0:00,"2,694.14",93,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/26/2019 0:00,"5,817.09",161,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/27/2019 0:00,"16,793.32",477,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/28/2019 0:00,"11,401.06",320,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/29/2019 0:00,"2,564.16",101,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,4/30/2019 0:00,"4,533.87",142,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,5/1/2019 0:00,"3,269.78",120,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,5/2/2019 0:00,"4,656.66",162,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,5/3/2019 0:00,"6,699.71",225,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",4,5/4/2019 0:00,"4,264.11",133,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/5/2019 0:00,"9,701.87",276,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/6/2019 0:00,"3,965.48",143,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/7/2019 0:00,"3,155.38",109,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/8/2019 0:00,"4,117.22",138,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/9/2019 0:00,"2,266.11",88,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/10/2019 0:00,"6,105.33",177,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/11/2019 0:00,"2,772.53",86,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/12/2019 0:00,"3,612.32",112,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/13/2019 0:00,"5,100.31",166,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/14/2019 0:00,"4,541.45",119,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/15/2019 0:00,"2,747.41",99,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/16/2019 0:00,"4,164.77",135,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/17/2019 0:00,"6,867.82",256,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/18/2019 0:00,"13,607.15",417,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/19/2019 0:00,"12,478.02",370,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/20/2019 0:00,"4,551.99",157,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/21/2019 0:00,"3,644.39",146,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/22/2019 0:00,"4,254.22",148,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/23/2019 0:00,"3,215.75",118,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/24/2019 0:00,"4,655.94",145,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/25/2019 0:00,"15,697.70",458,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/26/2019 0:00,"18,650.58",496,"Chattanooga, TN (Bike Chattanooga)"
54,"Bike Chattanooga (Chattanooga, TN)","2,019",5,5/27/2019 0:00,"9,197.51",256,"Chattanooga, TN (Bike Chattanooga)"
